dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog,10947,22105,H,F,F,0,0,both_fail,True,10,True,,,,,,,medium,"[31032, 19355]","[47283, 29775, 3156, 36209, 26205, 32329, 27632, 22105, 41715, 17867]","[47283, 29775, 3156, 36209, 26205, 32329, 27632, 22105, 41715, 17867]","The partial outfit consists of casual white sneakers and a casual baseball jacket. Option F (jeans/trousers) is the most logical bottom piece to complete this casual, everyday outfit, whereas the other options are either dresses, formal coats, or bags that do not fit the casual aesthetic as well as a pair of jeans.","1. 许刘芒 皮面小白鞋女学生韩版百搭帆布鞋白色平底休闲板鞋ins女鞋
; 2. 柒柒家2018新款春秋女韩版百搭上衣宽松刺绣棒球服薄短款外套外衣
","A. 赫本复古米白色羊毛双排扣过膝长款廓形燕麦色人字纹双面呢大衣女
; B. 花树果[梦影]2019新款娃娃领长袖百褶连衣裙女中长款气质收腰裙子
; C. 猫猫包袋包包女2019新款菱格链条包ins小香风单肩斜挎包洋气包潮
; D. 猴子家系念款 | 有熊谷守一在的地方
; E. 奥芝国 清爽夏日海盐 垂顺料 蓝白海星印花高腰V领开衩长裙连衣裙
; F. MALI/2018秋装新款直筒高腰显瘦九分裤牛仔裤毛边八分小脚裤子女
; G. KIZZME新款女包山羊纹牛皮小方包三隔层拉链单肩斜挎简约方块包
; H. 【断码 S】个性休闲小脚铅笔裤子女
; I. 范智乔 露脐短袖女夏装圆领纯色短款t恤纯棉百搭修身显瘦韩范上衣
; J. 小包包女2019新款复古豆腐包box包女包小方包简约百搭单肩斜挎包
"
pog,11060,24796,A,C,I,0,0,both_fail,True,10,True,I,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[6036, 36038]","[24796, 32556, 19673, 8647, 39977, 6470, 48519, 39001, 31622, 41522]","[24796, 32556, 19673, 8647, 39977, 6470, 48519, 39001, 31622, 41522]","The partial outfit consists of a handbag and a watch, which are accessories. Option I (casual trousers) has the highest UI lightGCN similarity (0.9595), suggesting it is frequently purchased or viewed alongside similar accessory sets in the dataset, making it a strong candidate for completing the outfit.","1. Mexican/稻草人女包手提包包女2019新款时尚百搭女式单肩斜挎包潮
; 2. Danielwellington 丹尼尔惠灵顿DW手表女28mm简约时尚女表
","A. 性感连衣裙女夏2018新款韩版名媛气质V领开叉荷叶边红色吊带裙
; B. 2018冬装新款韩版气质拼色加厚高腰阔腿裤百搭学生长裤直筒裤子女
; C. COTRE 独立设计 沙漠玫瑰 交叉褶皱连衣裙
; D. 帆布鞋男女高帮小脏橘布鞋港风夏季鞋子男潮鞋百搭超火高邦板鞋男
; E. Da汪  运动鞋男女秋冬季新款韩国chic复古ins做旧胶水鞋增高板鞋
; F. MIUCO女装2017冬新款灯笼袖牦牛绒青春时尚百搭毛毛外套
; G. 【南风】羊皮菱格链条包真皮女包2018新款手提包简约大气斜跨包
; H. Forevercan2018春季新款 优雅黑 中长款抽绳喇叭袖毛衣连衣裙女
; I. 南瓜谷 休闲裤女高腰宽松2018新款九分裤秋季百搭裤子薄西裤 K388
; J. CHARLES＆KEITH秋平底单鞋女CK1-70900077甜美毛球尖头浅口低跟鞋
"
pog,11070,37624,B,B,B,1,1,both_success,True,10,True,B,1,both_success,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,bi_lightgcn_similarity,medium,"[43215, 30745]","[32829, 37624, 43499, 13619, 20304, 6377, 47494, 21048, 31073, 46598]","[32829, 37624, 43499, 13619, 20304, 6377, 47494, 21048, 31073, 46598]","The partial outfit consists of a white T-shirt and a stylish ceramic watch. Option B (pearl earrings) is a complementary accessory that fits the 'fashionable/stylish' theme established by the watch, and it has the highest UI lightgcn similarity score (0.882), suggesting it is frequently purchased by users who also bought items in this bundle.","1. 范思蓝恩纯棉白色T恤女夏装2018新款女短袖简约韩范字母印花体恤
; 2. 劳士顿正品陶瓷女表 女士时尚潮流手表女2018新款防水腕表石英表
","A. 春装欧美街头宽松纯色拉链撞色翻领落肩木耳边卫衣女
; B. 纯银天然珍珠耳环女 耳钉2019新款潮韩国气质长款耳坠 可定做耳夹
; C. KissKitty女鞋2019春季新款女夏水钻猫耳朵低平跟红色浅口单鞋女
; D. 条饰拼接平底穆勒鞋2019夏季新款包头拖鞋女懒人单鞋方头半拖女鞋
; E. ins马丁靴女短筒2018新款冬季英伦风加绒短靴女粗跟高跟复古靴子
; F. 打底衫学生bf2018早秋新款字母休闲撞色拼接白色长袖宽松大T恤女
; G. Alice W花花家白色波点半身裙春女 2018新款裙子中长款高腰长裙
; H. 原创布衣酱2018秋装新款女装圆领假两件长袖T恤女宽松仙气质上衣
; I. 钱夫人CHINSTUDIO 港味高腰不规则白色网纱半身裙女韩版A字中长裙
; J. TATA/他她春专柜同款牛皮学院风绑带平底女休闲鞋T1025AM7
"
pog,11216,2706,C,I,F,0,0,both_fail,True,10,True,G,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[18239, 4746]","[20947, 25279, 2706, 36241, 8609, 9059, 29682, 19536, 20878, 12721]","[20947, 25279, 2706, 36241, 8609, 9059, 29682, 19536, 20878, 12721]","The partial outfit consists of 'dad shoes' (sneakers) and 'dad pants' (loose jeans), which are characteristic of a casual, street-style, or 'chic' aesthetic. Option F (a wide-brim wool hat) has the highest UI lightGCN similarity (0.936) and fits the 'chic' and 'ulzzang' style mentioned in the outfit descriptions, making it a suitable accessory to complete the look.","1. ins老爹鞋女加绒厚底秋冬季2018新款运动鞋女韩版ulzzang原宿百搭
; 2. 牛仔裤女宽松显瘦百搭高腰2019春秋新款cec老爹裤chic直筒九分裤
","A. S925纯银耳钉韩国气质个性学生花朵简约百搭耳环女网红同款耳饰
; B. 日系兔毛针织帽贝雷帽子女秋冬复古纯色画家帽百搭保暖毛线帽
; C. @绿光 麂皮绒冬季外套女立领棉衣复古羊羔毛棉袄2018加厚保暖棉服
; D. 纯银红绳手链女韩版简约个性本命年招桃花运笑脸手饰手工编织手绳
; E. 妙侣中跟弹力靴女秋冬2018新款靴子女短靴粗跟袜子靴女欧美瘦瘦靴
; F. LMeetU 秋冬新品简洁米驼色宽檐毛呢礼帽 女欧美英伦大气百搭帽子
; G. 韩都衣舍2018夏新款小清新雪纺吊带裙两件套温柔风连衣裙女EK8175
; H. 【吕小布】平底穆勒鞋女2018新款真皮两穿方扣单鞋踩跟懒人乐福鞋
; I. MONA 高领毛衣女2018新款韩版修身拼接撞色长袖百搭针织上衣
; J. BJHG春假两件连帽卫衣男潮牌欧美街头宽松OVERSIZE蝙蝠袖情侣上衣
"
pog,11406,10008,B,B,B,1,1,both_success,True,10,True,E,0,fail_to_success,metadata_fit,,metadata_fit,medium,[38626],"[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7916]","[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7916]","The partial outfit is a sweater (top). Option B is a skirt, which is a logical bottom piece to complete an outfit. While Option E has a category match, it is also a sweater (top), making it redundant to the existing item. Option B is a complementary garment type.","1. 子晴 百搭秋冬新款女装拼接假两件宽松上衣长袖针织套头短款毛衣
","A. dzzit地素2018秋冬新款港味复古碎花雪纺长袖衬衫女上衣3F4C430
; B. 子晴 高腰PU皮裙女潮秋冬新款时尚百搭a字半身裙显瘦黑色包臀短裙
; C. 衣品天成t恤女2018夏装新款韩版不对称中长款宽松印花短袖打底衫
; D. 2017新款一字扣凉鞋女夏季粗跟露趾罗马凉鞋花朵中跟脚腕绊带女鞋
; E. 针织衫女装秋装新款网红宽松粉色羽毛镂空毛线衣chic早秋上衣#
; F. 春装2019款女很仙的法国小众雪纺连衣裙女夏季甜美小个子仙女裙子
; G. ins超火衬衫男士日系复古格子潮男长款宽松韩版长袖潮牌嘻哈衬衣
; H. 真皮链条女包2019冬季欧美时尚新款牛皮褶皱单肩小方包锁扣斜挎包
; I. 不规则毛呢格子半身裙女秋冬季高腰a字裙2018新款包臀裙港味短裙
; J. 李雨薇   冬季新款韩版宽松大V领性感露锁骨貂绒毛衣女长袖针织衫
"
pog,11555,10263,I,A,B,0,0,both_fail,True,10,True,B,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[28754],"[896, 16367, 12719, 42005, 30943, 48274, 29100, 32660, 10263, 40816]","[896, 16367, 12719, 42005, 30943, 48274, 29100, 32660, 10263, 40816]","The partial outfit is a summer chiffon dress. Option B (a stylish shoulder bag) is a common and appropriate accessory to pair with a summer dress. It has the highest 'bi_lightgcn_similarity' (0.27) among the candidates, suggesting a stronger historical co-occurrence pattern in fashion bundles compared to the other options.","1. 【11.11零点6折清仓】衣品乐大码渐变色短袖雪纺连衣裙女夏2018
","A. 小白鞋女2019春季新款韩版ulzzang原宿懒人布鞋平底一脚蹬帆布鞋
; B. 上新小包包2019春夏新款菱格绣线链条斜挎小方包女包ins超火包包
; C. 小依定制欧洲站水钻2019春季新款休闲高帮鞋女鞋潮鞋加绒厚底短靴
; D. Goutte.shuiii 秋装女2018新款小个子chic早秋风衣外套短款薄宽松
; E. 面包服女学生韩版宽松短款bf原宿风棉衣棉袄2018冬季新款外套棉服
; F. 【特价】男道拼接加绒连帽卫衣男日系学生宽松加厚套头衫运动外套
; G. 抓绒牛仔裤薄绒宽松直筒裤冬女高腰弹力显瘦不规则裤脚九分休闲裤
; H. EEKE Studio 珍珠Choker项圈五角星晶钻项链女丝绒颈带脖子饰品
; I. Skechers斯凯奇女鞋时尚坡跟凉鞋 简约通勤休闲厚底鞋 31723
; J. 罗家RMOJUL 2019春夏女装新 减龄撞色领印花短袖T恤裙A字连衣裙SW
"
pog,11723,32878,G,D,D,0,0,both_fail,True,10,True,D,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,[44638],"[24091, 38583, 12000, 9629, 21044, 27857, 32878, 3675, 9278, 46497]","[24091, 38583, 12000, 9629, 21044, 27857, 32878, 3675, 9278, 46497]","Candidate D has the highest `ui_lightgcn_similarity` (0.940) and a strong `bi_lightgcn_similarity` (0.218) compared to the other options, suggesting a higher likelihood of being part of the same outfit bundle.","1. ZENGLIU睡觉不用摘的耳钉女气质韩国个性百搭小耳骨耳饰网红耳环
","A. 波斯顿店主推荐2018封帆同款欧洲站猫跟小方头靴女短靴
; B. 三重门{美意延年}香云纱夹棉旗袍外套女风衣秋季2018新款奢华大气
; C. 夏季2018新款bf风条纹针织衫女宽松显瘦大码防晒罩衫喇叭袖上衣潮
; D. 衬衫女夏装韩版复古长袖飘带蝴蝶结衬衣宽松灯笼袖系带雪纺上衣潮
; E. ONE MORE2018春装新款针织衫女V领两件套打底衫ins超火的毛衣线衫
; F. mikibana米可芭娜纯棉白色休闲牛仔短裤女修身毛边2018夏季新款5E
; G. 隆缘裳2018春装新款波点式气质a字裙时尚系带修身印花连衣裙8115
; H. 阿帕琦手表男士机械表男表全自动镂空运动潮流学生时尚防水特种兵
; I. 春秋新款黑色高领针织打底衫女2019韩版百搭修身紧身长袖套头毛衣
; J. C小小 2018春装新款韩版宽松立领长袖碎花雪纺衬衫女印花打底上衣
"
pog,11737,39944,G,D,G,0,1,fail_to_success,True,10,True,D,0,fail_to_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,high,[41715],"[39915, 23668, 4207, 969, 17969, 8753, 39944, 4642, 15192, 45281]","[39915, 23668, 4207, 969, 17969, 8753, 39944, 4642, 15192, 45281]","The partial outfit is a summer crop top (范智乔). Option G is a pair of summer casual pants from the same brand (范智乔), which creates a cohesive outfit. It also has the highest `bi_lightgcn_similarity` (0.193) and `ui_lightgcn_similarity` (0.989) among the relevant clothing options, suggesting a strong stylistic match.","1. 范智乔 露脐短袖女夏装圆领纯色短款t恤纯棉百搭修身显瘦韩范上衣
","A. JHXC 复古格子牛角扣毛呢外套女中长款2018秋冬新款双面羊绒大衣
; B. 韩版夏天小礼帽子潮女英伦草帽 复古蝴蝶结圆顶遮太阳沙滩帽子
; C. 连帽牛仔外套女学生短款韩版宽松bf百搭2017新款原宿风春秋装潮人
; D. K家条纹阔腿裤女春夏薄款松紧腰垂感百搭显瘦2019新款休闲裤长裤
; E. MASOOMAKE2018新款加绒马丁靴女英伦风 冬季系带雪地靴女棉鞋短靴
; F. 水貂绒豹纹V领毛衣女2018秋季新款短款宽松百搭慵懒套头针织上衣
; G. 范智乔 休闲运动裤女学生韩版宽松原宿bf条纹阔腿裤九分裤女夏
; H. 渔不二2018新款宽松一字领格子衬衫女夏小心机荷叶边短款衬衣上衣
; I. 衣品乐原创大码假两件条纹套头衬衫胖MM女装中长款宽松上衣春装
; J. 马丁靴女英伦风2017新款真皮复古方头高跟女鞋秋冬季粗跟短靴子女
"
pog,11776,45251,C,C,E,1,0,success_to_fail,True,10,True,H,0,both_fail,metadata_fit|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[28642, 11856]","[22679, 44387, 45251, 42325, 41644, 17103, 35249, 22892, 34096, 36302]","[22679, 44387, 45251, 42325, 41644, 17103, 35249, 22892, 34096, 36302]","The partial outfit consists of a small black crossbody bag and minimalist earrings. Option E (a 'small fragrant style' crossbody bag) is the most stylistically consistent choice, as it shares the same category (small bag) and has the highest embedding similarity (0.79) and strong UI signal (0.64) compared to other options.","1. 【南风】黑色流苏链条包包女2019新款秋冬百搭单肩包斜挎包小方包
; 2. Mell 马蒂斯人像 小众法式不对称耳环夹女无耳洞高级设计感简约
","A. 黄一琳2018春秋新款牛仔裤女小脚铅笔裤加厚直筒韩版裤弹九分裤
; B. 皮居士包包2019新款真皮复古压花纯皮大女包头层牛皮手提包女中年
; C. 冬季复古宽松橘红色过膝呢子大衣中长款毛呢外套2018冬装新款女
; D. 小耳出品全棉斜口袋春季新款长袖衬衫文艺清新百搭白色衬衣女上衣
; E. 小香风包包女2019新款潮韩版百搭斜挎小包简约单肩迷你女包链条包
; F. 荔枝纹头层牛皮迷你锁扣凯莉包单肩真皮包手提斜挎Kelly新娘女包
; G. 2018新款韩版羊绒衫女毛衣慵懒风宽松连帽卫衣套头加厚针织外套
; H. 小瑞靓包拼色菱格包包女2019新款简约百搭斜挎包单肩包小包包女包
; I. Daphne/达芙妮夏休闲学生露趾平底凉鞋 时尚纹理魔术贴低跟女鞋
; J. 夏季新款韩范V领抽绳露脐性感短款上衣女装收腰设计感修身短袖T恤
"
pog,11955,18892,J,F,C,0,0,both_fail,True,10,True,C,0,both_fail,metadata_fit|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,metadata_fit|embedding_similarity|ui_lightgcn_similarity,high,[41787],"[21573, 6711, 6524, 31977, 25333, 38333, 30840, 11823, 39978, 18892]","[21573, 6711, 6524, 31977, 25333, 38333, 30840, 11823, 39978, 18892]","The partial outfit consists of an earring. Option C is the only candidate that is also an earring (category match), making it the most logical item to complete the set.","1. 夸张刺绣燕子单只浮世绘耳环中国风耳饰搭配旗袍耳坠丢了一只耳环
","A. 2019夏季新款一字带凉鞋女仙女风透明露趾性感细跟裸色高跟鞋百搭
; B. 奥康女鞋 新款女士显瘦高靴内增高长款靴子女高筒秋冬长筒靴
; C. 铃兰 日韩甜美森系花朵耳钉潮大气仿珍珠个性耳环女短款超仙耳饰
; D. 珍妮宇航局 夏季拼接直筒短裤女学生宽松bf风休闲百搭工装裤 K284
; E. 原创森女部落慵懒风套头宽松过年毛衣2019新款红色打底衫秋春上衣
; F. MIUCO2018秋冬新款棒球服设计元素绣花拼色休闲收腰连衣裙潮
; G. 飞行计划2018秋新学生可爱韩版粉色系仙女帆布鞋饼干鞋女板鞋单鞋
; H. 晶咕定制黑色皮短裤女夏款高腰高腰阔腿裤外穿宽松显瘦chic裤子潮
; I. 日着原创设计2018夏季新款 黑色解构宽松阔腿裤女休闲裤
; J. 法式少女高跟鞋细跟2019春季新款网红性感气质百搭尖头浅口单鞋女
"
pog,12066,11107,H,D,F,0,0,both_fail,True,10,True,,,,metadata_fit,,,medium,"[15940, 42805]","[5065, 21933, 48057, 38688, 3675, 46848, 28766, 11107, 13783, 48544]","[5065, 21933, 48057, 38688, 3675, 46848, 28766, 11107, 13783, 48544]","The partial outfit consists of a necklace (accessory) and high-heeled shoes (footwear). To complete a fashion outfit, a handbag is a standard and complementary addition. While option C is a shoe, it is redundant to include two pairs of shoes. Option F (a stylish chain shoulder bag) fits the aesthetic of the existing items better than the other options.","1. YINGYING 秋冬新款 时尚五角星百搭项链颈链
; 2. 爱知季尖头单鞋高跟鞋女细跟新款春秋v口真皮浅口女巫复古奶奶鞋
","A. 帽子女夏季文艺字母刺绣渔夫帽男韩版潮人百搭遮阳帽休闲学生盆帽
; B. 毛线针织纯色休闲女士包头帽女冬季加厚保暖女款帽子兔毛冬款冬帽
; C. 2019春季韩版真皮粗跟浅口奶奶鞋女百搭软皮复古单鞋学生休闲鞋潮
; D. TKSTYLEACC 高级感网红时尚耳坠个性夸张满钻长款气质流苏耳环女
; E. 阿帕琦手表男士机械表男表全自动镂空运动潮流学生时尚防水特种兵
; F. 古伊萱2019春季新款时尚潮女韩版ins网红同款单肩斜挎链条小方包
; G. 茵曼女装裙子女夏半身裙新款小清新文艺碎花裙百褶裙中长裙两面穿
; H. 酒神包单肩包女小包链条包刺绣包包ins斜跨包复古上新质感小方包
; I. 波西米亚精雕金色树叶镶水钻咖啡色圆环铜扣复古中长款项链女配饰
; J. ◆MUGU◆裤子女秋冬2018新款韩版锥形加厚高腰系带针织休闲萝卜裤
"
pog,12144,14788,C,C,C,1,1,both_success,True,10,True,I,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,bi_lightgcn_similarity,medium,"[41663, 7765]","[32429, 9313, 14788, 951, 12942, 26073, 28529, 33343, 8171, 27085]","[32429, 9313, 14788, 951, 12942, 26073, 28529, 33343, 8171, 27085]","The partial outfit consists of men's streetwear items (sweatpants and a sweatshirt). Option C is a men's winter jacket (oversize, workwear style), which aligns with the streetwear aesthetic and the gender of the existing items. Other options are primarily women's clothing or accessories that do not fit the style or gender profile as well as C.","1. 马切达原创冬季复古运动卫裤束脚裤潮流宽松加绒加厚小脚休闲裤男
; 2. BJHG欧美街头宽松纯色字母刺绣小高领卫衣潮男青年个性打底衫上衣
","A. 星期六春秋商场同款羊皮浅口尖头猫跟细中跟时装女单鞋SS73111806
; B. uti尤缇冬季欧美风时尚街头个性剪裁开叉拉链半身裙短裙针织裙女
; C. 二十八间冬季潮牌oversize加厚 情侣装棉衣ins工装棉服chic外套男
; D. 横款托特包软皮女包真皮简约休闲单肩包黑色头层牛皮百搭复古大包
; E. 日着原创设计2018冬季新款 黑白竖条纹不规则打褶半身裙女长款
; F. 冬季双面穿原宿小棉衣女短款宽松棒球服chic棉服潮ins外套面包服
; G. 【13C】2017冬季新款简约宽松连帽保暖印花长袖加绒卫衣女FO16
; H. 春装2019款女法式复古裙过膝山本超仙两件套很仙的法国小众连衣裙
; I. 原创设计森女部落高腰牛仔裤女阔腿裤显瘦宽松背带裤chic韩风裤子
; J. 贝雷帽女秋冬新款日系文艺百搭八角帽子英伦复古格子休闲画家帽潮
"
pog,12361,26154,A,B,D,0,0,both_fail,True,10,True,F,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[32117],"[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]","[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]","The partial outfit consists of casual sneakers (小白鞋). Option D (jeans) is a highly complementary clothing item for a casual sneaker outfit. It also has the highest UI lightgcn similarity score (0.9848) among the candidates, suggesting a strong historical co-occurrence pattern in user interactions.","1. 特步板鞋休闲鞋正品年春季时尚运动鞋情侣潮流潮流情侣款小白鞋
","A. AK男装 新款都市特工袖子印花圆领套头青年休闲卫衣上衣男潮
; B. 【特价】新款立体裁剪毛呢锥形束脚裤加厚休闲裤男宽松小脚哈伦裤
; C. 凉鞋女夏2018新款韩版学生仙女平底简约百搭一字扣带平跟白色女鞋
; D. 网红同款超高腰牛仔裤女春不规则撕边小脚裤显瘦修身破洞九分裤潮
; E. EP雅莹 2019秋冬新款女装绣花连帽套头上衣长袖卫衣EJDAW5208A
; F. 原创真皮女包简约牛皮大容量女士大包包文艺单肩包托特包2019新款
; G. queenhot 拯救小短腿 基本款弹力显瘦大长腿黑色打底裤
; H. 西遇女鞋春秋季新款牛皮透气圆头系带平底低帮休闲滑板鞋女小黑鞋
; I. 盆帽女夏季ulzzang原宿风软妹渔夫帽女韩版学生可爱日系防晒帽子
; J. 2019春季ulzzang复古做旧星星平底小脏鞋女休闲鞋街舞高帮帆布
"
pog,12394,6314,C,C,C,1,1,both_success,True,10,True,E,0,fail_to_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,medium,"[1142, 47550]","[22174, 21819, 6314, 20870, 5993, 32430, 34460, 34886, 23366, 7167]","[22174, 21819, 6314, 20870, 5993, 32430, 34460, 34886, 23366, 7167]","Candidate C (striped shirt) has the highest ui_lightgcn_similarity (0.985) and aligns well with the 'Hyuna' style mentioned in the jeans description, suggesting a cohesive aesthetic match.","1. LEIYU宽松直筒阔腿泫雅牛仔裤女浅色夏季显瘦复古高腰拖地长裤子
; 2. 高级感洋气小ck亮片限定星空百搭小包包女2019新款质感链条斜挎包
","A. 套头针织衫女 香影2018春装新款时尚字母刺绣小立领修身显瘦上衣
; B. 西遇女鞋2018新款仙女平跟交叉绑带一字扣chic罗马凉鞋女夏季平底
; C. dwe shop条纹衬衫女慵懒风复古设计感上衣长袖宽松泫雅韩版衬衣夏
; D. 2018新款韩版平底加绒毛毛鞋女冬棉鞋厚底甜美兔毛豆豆鞋港风鞋子
; E. 回力帆布鞋男夏季男鞋子韩版百搭低帮板鞋男休闲鞋布鞋平底小白鞋
; F. Matnut Artery低帮经典款冈山vintage硫化滑板帆布休闲鞋男1970s
; G. 黑色高跟鞋女职业细跟7cm百搭正装面试工作鞋5cm尖头低跟单鞋3cm
; H. 达芙妮女鞋2017冬新款小白鞋百搭厚底韩版板鞋休闲真皮韩范儿白鞋
; I. 奶兔星球-自制 日系连帽毛呢外套女长款2018新款冬季呢子大衣 2色
; J. 韩都衣舍2018春装新款女装韩版字母印花宽松长袖圆领T恤EJ9584玎
"
pog,12685,40963,F,B,C,0,0,both_fail,True,10,True,C,0,both_fail,metadata_fit,,metadata_fit,high,[47831],"[47549, 48203, 9908, 22301, 31895, 40963, 38053, 42187, 4158, 23625]","[47549, 48203, 9908, 22301, 31895, 40963, 38053, 42187, 4158, 23625]","The partial outfit consists of a pair of 'bean shoes' (flat, casual, fur-lined women's shoes). Option C is the only candidate that is also a pair of women's casual flat shoes (毛毛鞋/单鞋), providing a category match. Other options are clothing items (shirts, pants, dresses) or different types of footwear (boots, men's shoes, high heels) that do not fit the specific style of the partial outfit.","1. 豆豆鞋女秋冬加绒平底棉鞋2018新款可爱毛毛鞋真皮百搭一脚蹬女鞋
","A. 韩都衣舍2019夏装新款韩版女装宽松显瘦条纹五分袖衬衫MM9207煜
; B. im向自制 春装2018新款韩版直筒裤黑色百搭显瘦九分烟管西装裤女
; C. 戈美其2017秋季新款时尚毛毛鞋浅口休闲平底鞋尖头韩版复古单鞋女
; D. KISSNATE下摆弧形忍者手套袖比伯纯棉微弹INS款打底衫男女长袖T恤
; E. 毛呢裤女哈伦裤子2018新款宽松小脚萝卜裤高腰直筒裤休闲九分裤
; F. 范智乔 加厚复古加绒毛呢格子羊羔毛短款外套女冬小个子棒球服
; G. 渔不二2018春季新款宽松收腰针织连衣裙女冬中长款打底毛衣裙裙子
; H. ins马丁靴女2018新款冬鞋子马靴加绒短筒靴子英伦风马丁鞋小短靴
; I. 红蜻蜓男鞋 2019春新款潮流运动皮鞋 休闲透气国潮鞋子男椰子悟道
; J. 高跟凉鞋女2019年夏季新款仙女风百搭粗跟学生中跟一字扣玛丽珍鞋
"
pog,12722,38305,H,H,H,1,1,both_success,True,10,True,,,,,,,medium,"[18334, 10469]","[35386, 38613, 37840, 29709, 331, 21075, 33915, 38305, 24518, 14096]","[35386, 38613, 37840, 29709, 331, 21075, 33915, 38305, 24518, 14096]","The partial outfit consists of earrings and a long knitted sweater dress. Option H (ankle boots) is a classic and complementary footwear choice for a sweater dress outfit in the autumn/winter season, whereas the other options are either redundant (another dress/sweater), mismatched (sportswear), or less stylistically cohesive.","1. deessesicile夏日新款复古时髦几何圆环白蝶贝925银针耳环/耳钉
; 2. 套头毛衣女宽松中长款秋冬季2018新款韩版过膝打底针织毛线连衣裙
","A. 真皮包包女2019新款欧美时尚小方包单肩斜挎包小包纯色风琴包女
; B. 花水木木手作日本进口螺旋耳夹唯美淡水珍珠耳环耳钉无耳洞包邮女
; C. linjou玲玖2017新款上衣小个子短款羊羔毛毛绒灯芯绒外套女加厚冬
; D. ZHUYIYI 高腰白色牛仔裤女2019春夏新款韩版休闲百搭直筒九分裤子
; E. 【特价】BDCT 日系复古加绒加厚收口运动卫裤 冬季纯色宽松小脚哈
; F. 【钜惠折扣款】荷叶边雪纺半身裙女2018新款韩版中长款超仙裙子
; G. 2019春季新款韩版高腰显瘦黑色紧身休闲裤女修身百搭小脚铅笔裤子
; H. 大叔家圆头粗跟短靴女2018新款秋冬高跟磨砂切尔西靴显瘦及踝靴潮
; I. 针织衫女装2019季冬季加厚长袖打底衫半高领套头修身紧身毛衣女
; J. 2017新款韩版套头毛衣裙中长款宽松女冬针织高领过膝毛衣连衣裙潮
"
