dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog,11060,24796,A,C,G,0,0,both_fail,False,6,True,G,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[6036, 36038]","[24796, 32556, 19673, 8647, 39977, 6470, 48519, 39001, 31622, 41522]","[24796, 32556, 19674, 8647, 39977, 6470, 48519, 39002, 31623, 41523]","The partial outfit consists of a handbag and a watch, which are fashion accessories. Option G is another handbag, which fits the category of fashion accessories, and it is the only option with a 'Category match: True' signal in the retrieval evidence.","1. Mexican/稻草人女包手提包包女2019新款时尚百搭女式单肩斜挎包潮
; 2. Danielwellington 丹尼尔惠灵顿DW手表女28mm简约时尚女表
","A. 性感连衣裙女夏2018新款韩版名媛气质V领开叉荷叶边红色吊带裙
; B. 2018冬装新款韩版气质拼色加厚高腰阔腿裤百搭学生长裤直筒裤子女
; C. 西遇女鞋2017秋季新款圆环蝴蝶结方头浅口平底一脚蹬休闲单鞋女
; D. 帆布鞋男女高帮小脏橘布鞋港风夏季鞋子男潮鞋百搭超火高邦板鞋男
; E. Da汪  运动鞋男女秋冬季新款韩国chic复古ins做旧胶水鞋增高板鞋
; F. MIUCO女装2017冬新款灯笼袖牦牛绒青春时尚百搭毛毛外套
; G. 【南风】羊皮菱格链条包真皮女包2018新款手提包简约大气斜跨包
; H. ◆ANNA◆2018春夏新款气质腰带连体裤九分无袖高腰显瘦休闲长裤女
; I. GRINCH1928 AW 高品质原色赤耳丹宁红边牛仔裤男深色直筒牛仔长裤
; J. 莎莎苏百搭小红鞋法式少女高跟鞋细跟绑带尖头罗马凉鞋ZA98109-12
"
pog,11070,37624,B,B,B,1,1,both_success,False,8,True,B,1,both_success,ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,bi_lightgcn_similarity,medium,"[43215, 30745]","[32829, 37624, 43499, 13619, 20304, 6377, 47494, 21048, 31073, 46598]","[32828, 37624, 43499, 13619, 20304, 6377, 47494, 21048, 31072, 46598]","The partial outfit consists of a casual white T-shirt and a stylish ceramic watch. Option B (pearl earrings) is a complementary accessory that fits the 'fashionable/stylish' aesthetic established by the watch, and it has the highest UI LightGCN similarity score (0.882), suggesting it is frequently associated with similar user preferences in the dataset.","1. 范思蓝恩纯棉白色T恤女夏装2018新款女短袖简约韩范字母印花体恤
; 2. 劳士顿正品陶瓷女表 女士时尚潮流手表女2018新款防水腕表石英表
","A. 7.16 2018s/s春夏新款高低腰宽松阔腿牛仔裤女复古直筒裤
; B. 纯银天然珍珠耳环女 耳钉2019新款潮韩国气质长款耳坠 可定做耳夹
; C. KissKitty女鞋2019春季新款女夏水钻猫耳朵低平跟红色浅口单鞋女
; D. 条饰拼接平底穆勒鞋2019夏季新款包头拖鞋女懒人单鞋方头半拖女鞋
; E. ins马丁靴女短筒2018新款冬季英伦风加绒短靴女粗跟高跟复古靴子
; F. 打底衫学生bf2018早秋新款字母休闲撞色拼接白色长袖宽松大T恤女
; G. Alice W花花家白色波点半身裙春女 2018新款裙子中长款高腰长裙
; H. 原创布衣酱2018秋装新款女装圆领假两件长袖T恤女宽松仙气质上衣
; I. 网红短靴子女2018秋冬季新款瘦瘦靴短筒平底百搭黑色马丁靴女英伦
; J. TATA/他她春专柜同款牛皮学院风绑带平底女休闲鞋T1025AM7
"
pog,11216,2706,C,I,H,0,0,both_fail,False,5,True,H,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[18239, 4746]","[20947, 25279, 2706, 36241, 8609, 9059, 29682, 19536, 20878, 12721]","[20946, 25278, 2706, 36240, 8609, 9059, 29681, 19536, 20877, 12721]","The partial outfit consists of 'dad shoes' (sneakers) and 'dad jeans' (casual, loose-fit trousers), which are characteristic of a casual, trendy, and comfortable style. Option H (loafers/mules) is a versatile, casual footwear choice that fits the aesthetic of the existing items better than the formal high heels (A) or the specific casual shoes (D) which are less stylistically distinct in this context. Furthermore, Option H has the highest 'bi_lightgcn_similarity' score (0.278), suggesting a stronger latent relationship with the bundle.","1. ins老爹鞋女加绒厚底秋冬季2018新款运动鞋女韩版ulzzang原宿百搭
; 2. 牛仔裤女宽松显瘦百搭高腰2019春秋新款cec老爹裤chic直筒九分裤
","A. 烫社交女鞋2019春季新款黑色小牛皮细高跟鞋时尚尖头女单鞋通勤
; B. 张心子维多利亚复古裙法式宫廷2019春装黑色丝绒刺绣网纱连衣裙女
; C. @绿光 麂皮绒冬季外套女立领棉衣复古羊羔毛棉袄2018加厚保暖棉服
; D. 勿上热风2018秋季甜美舒适女士系带休闲鞋深口圆头单鞋H13W8502
; E. 妙侣中跟弹力靴女秋冬2018新款靴子女短靴粗跟袜子靴女欧美瘦瘦靴
; F. LMeetU 秋冬新品简洁米驼色宽檐毛呢礼帽 女欧美英伦大气百搭帽子
; G. KAMA男士装卡玛夏季短裤青年宽松休闲五分裤迷彩中裤薄款2218201
; H. 【吕小布】平底穆勒鞋女2018新款真皮两穿方扣单鞋踩跟懒人乐福鞋
; I. 慵懒风高领毛衣女2018秋冬新款宽松韩版加厚套头长袖打底针织衫
; J. BJHG春假两件连帽卫衣男潮牌欧美街头宽松OVERSIZE蝙蝠袖情侣上衣
"
pog,11406,10008,B,B,B,1,1,both_success,False,9,True,E,0,fail_to_success,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[38626],"[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7916]","[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7917]","The partial outfit is a 'loose knit sweater' (top). Option B is a 'high-waisted PU leather skirt', which is a classic and complementary bottom piece for a fall/winter sweater outfit. While Option E has a category match, it is also a knit top, making it redundant to include two sweaters in one outfit. Option B provides a better stylistic balance.","1. 子晴 百搭秋冬新款女装拼接假两件宽松上衣长袖针织套头短款毛衣
","A. dzzit地素2018秋冬新款港味复古碎花雪纺长袖衬衫女上衣3F4C430
; B. 子晴 高腰PU皮裙女潮秋冬新款时尚百搭a字半身裙显瘦黑色包臀短裙
; C. 衣品天成t恤女2018夏装新款韩版不对称中长款宽松印花短袖打底衫
; D. 2017新款一字扣凉鞋女夏季粗跟露趾罗马凉鞋花朵中跟脚腕绊带女鞋
; E. 针织衫女装秋装新款网红宽松粉色羽毛镂空毛线衣chic早秋上衣#
; F. 春装2019款女很仙的法国小众雪纺连衣裙女夏季甜美小个子仙女裙子
; G. ins超火衬衫男士日系复古格子潮男长款宽松韩版长袖潮牌嘻哈衬衣
; H. 真皮链条女包2019冬季欧美时尚新款牛皮褶皱单肩小方包锁扣斜挎包
; I. 不规则毛呢格子半身裙女秋冬季高腰a字裙2018新款包臀裙港味短裙
; J. PUNKRAVE娘MAN平衡小性感修身长裤蕾丝拼针织皮镂空打底裤女秋款
"
pog,11555,10263,I,A,B,0,0,both_fail,False,8,True,B,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[28754],"[896, 16367, 12719, 42005, 30943, 48274, 29100, 32660, 10263, 40816]","[896, 16367, 12718, 42004, 30943, 48274, 29100, 32660, 10263, 40816]","The partial outfit is a summer chiffon dress. Option B (a stylish crossbody bag) is a common accessory to pair with a dress. While Option J has a category match, it is another dress, which is redundant for a bundle. Option B has the highest 'bi_lightgcn_similarity' score among the accessory options, suggesting a stronger co-occurrence relationship in the training data.","1. 【11.11零点6折清仓】衣品乐大码渐变色短袖雪纺连衣裙女夏2018
","A. 小白鞋女2019春季新款韩版ulzzang原宿懒人布鞋平底一脚蹬帆布鞋
; B. 上新小包包2019春夏新款菱格绣线链条斜挎小方包女包ins超火包包
; C. MOERCC小包包女2018新款潮韩版百搭斜挎港风复古小方包牛皮单肩包
; D. MG小象2018新款棉服女时尚蝴蝶结短款面包服宽松学生冬季chic外套
; E. 面包服女学生韩版宽松短款bf原宿风棉衣棉袄2018冬季新款外套棉服
; F. 【特价】男道拼接加绒连帽卫衣男日系学生宽松加厚套头衫运动外套
; G. 抓绒牛仔裤薄绒宽松直筒裤冬女高腰弹力显瘦不规则裤脚九分休闲裤
; H. EEKE Studio 珍珠Choker项圈五角星晶钻项链女丝绒颈带脖子饰品
; I. Skechers斯凯奇女鞋时尚坡跟凉鞋 简约通勤休闲厚底鞋 31723
; J. 罗家RMOJUL 2019春夏女装新 减龄撞色领印花短袖T恤裙A字连衣裙SW
"
pog,11723,32878,G,D,I,0,0,both_fail,False,8,True,D,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,[44638],"[24091, 38583, 12000, 9629, 21044, 27857, 32878, 3675, 9278, 46497]","[24091, 38583, 12000, 9629, 21043, 27857, 32878, 3675, 9279, 46497]","Candidate I (LOSEA leather bag) has the highest `ui_lightgcn_similarity` (0.9704), indicating a strong user-item interaction pattern consistent with the partial outfit, whereas other candidates show negative or significantly lower similarity scores.","1. ZENGLIU睡觉不用摘的耳钉女气质韩国个性百搭小耳骨耳饰网红耳环
","A. 波斯顿店主推荐2018封帆同款欧洲站猫跟小方头靴女短靴
; B. 三重门{美意延年}香云纱夹棉旗袍外套女风衣秋季2018新款奢华大气
; C. 夏季2018新款bf风条纹针织衫女宽松显瘦大码防晒罩衫喇叭袖上衣潮
; D. 衬衫女夏装韩版复古长袖飘带蝴蝶结衬衣宽松灯笼袖系带雪纺上衣潮
; E. 现货包邮纯色 slim 哈瓦那 havaianas人字拖女士夹脚拖鞋巴西正品
; F. mikibana米可芭娜纯棉白色休闲牛仔短裤女修身毛边2018夏季新款5E
; G. 隆缘裳2018春装新款波点式气质a字裙时尚系带修身印花连衣裙8115
; H. 阿帕琦手表男士机械表男表全自动镂空运动潮流学生时尚防水特种兵
; I. LOSEA 牛皮流浪包包女2019新款鳄鱼纹单肩包链条包斜挎包水桶包包
; J. C小小 2018春装新款韩版宽松立领长袖碎花雪纺衬衫女印花打底上衣
"
pog,11737,39944,G,D,G,0,1,fail_to_success,False,9,True,D,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,high,[41715],"[39915, 23668, 4207, 969, 17969, 8753, 39944, 4642, 15192, 45281]","[39914, 23668, 4207, 969, 17969, 8753, 39944, 4642, 15192, 45281]","The partial outfit is a cropped, slim-fit summer T-shirt. Option G (wide-leg pants) is a highly complementary bottom piece for a cropped top, and it shares the same brand/style aesthetic ('范智乔') as the input item, which is a strong indicator of a curated bundle.","1. 范智乔 露脐短袖女夏装圆领纯色短款t恤纯棉百搭修身显瘦韩范上衣
","A. 2018春秋季新款超烂大破洞牛仔裤子高腰韩版宽松显瘦乞丐九分裤潮
; B. 韩版夏天小礼帽子潮女英伦草帽 复古蝴蝶结圆顶遮太阳沙滩帽子
; C. 连帽牛仔外套女学生短款韩版宽松bf百搭2017新款原宿风春秋装潮人
; D. K家条纹阔腿裤女春夏薄款松紧腰垂感百搭显瘦2019新款休闲裤长裤
; E. MASOOMAKE2018新款加绒马丁靴女英伦风 冬季系带雪地靴女棉鞋短靴
; F. 水貂绒豹纹V领毛衣女2018秋季新款短款宽松百搭慵懒套头针织上衣
; G. 范智乔 休闲运动裤女学生韩版宽松原宿bf条纹阔腿裤九分裤女夏
; H. 渔不二2018新款宽松一字领格子衬衫女夏小心机荷叶边短款衬衣上衣
; I. 衣品乐原创大码假两件条纹套头衬衫胖MM女装中长款宽松上衣春装
; J. 马丁靴女英伦风2017新款真皮复古方头高跟女鞋秋冬季粗跟短靴子女
"
pog,11776,45251,C,C,D,1,0,success_to_fail,False,7,True,J,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[28642, 11856]","[22679, 44387, 45251, 42325, 41644, 17103, 35249, 22892, 34096, 36302]","[22679, 44387, 45251, 42325, 41644, 17102, 35249, 22891, 34096, 36301]","The partial outfit consists of a stylish, minimalist black bag and French-style earrings. Option D (a white cotton shirt) is a classic, versatile piece that complements the 'French/minimalist' aesthetic established by the existing items. Furthermore, Option D has the highest UI lightGCN similarity score (0.7529), suggesting it is frequently associated with similar user preferences in the dataset.","1. 【南风】黑色流苏链条包包女2019新款秋冬百搭单肩包斜挎包小方包
; 2. Mell 马蒂斯人像 小众法式不对称耳环夹女无耳洞高级设计感简约
","A. 黄一琳2018春秋新款牛仔裤女小脚铅笔裤加厚直筒韩版裤弹九分裤
; B. 皮居士包包2019新款真皮复古压花纯皮大女包头层牛皮手提包女中年
; C. 冬季复古宽松橘红色过膝呢子大衣中长款毛呢外套2018冬装新款女
; D. 小耳出品全棉斜口袋春季新款长袖衬衫文艺清新百搭白色衬衣女上衣
; E. 小香风包包女2019新款潮韩版百搭斜挎小包简约单肩迷你女包链条包
; F. 韩版明星同款字母刺绣棒球帽学生情侣百搭遮阳防嗮鸭舌帽子男女夏
; G. 2018新款韩版羊绒衫女毛衣慵懒风宽松连帽卫衣套头加厚针织外套
; H. 日着原创设计2018秋季新款 黑色修身百搭直筒裤外穿打底裤女加厚
; I. Daphne/达芙妮夏休闲学生露趾平底凉鞋 时尚纹理魔术贴低跟女鞋
; J. 春款2019新款高跟鞋女细跟百搭性感网红法式少女裸色中跟春季单鞋
"
pog,11955,18892,J,F,C,0,0,both_fail,False,7,True,C,0,both_fail,metadata_fit,,metadata_fit,high,[41787],"[21573, 6711, 6524, 31977, 25333, 38333, 30840, 11823, 39978, 18892]","[21573, 6711, 6524, 31976, 25332, 38333, 30839, 11823, 39978, 18892]","The partial outfit consists of an earring (ear ornament). Option C is the only candidate that is also an earring (ear ornament), providing a category match, whereas the other options are shoes, clothing, or pants.","1. 夸张刺绣燕子单只浮世绘耳环中国风耳饰搭配旗袍耳坠丢了一只耳环
","A. 2019夏季新款一字带凉鞋女仙女风透明露趾性感细跟裸色高跟鞋百搭
; B. 奥康女鞋 新款女士显瘦高靴内增高长款靴子女高筒秋冬长筒靴
; C. 铃兰 日韩甜美森系花朵耳钉潮大气仿珍珠个性耳环女短款超仙耳饰
; D. MG小象皮卡丘联名款白色t恤短袖女2019新款夏装上衣宽松打底衫
; E. 曾小咸 2019春装新款韩版修身低圆领T恤女长袖显瘦打底衫紧身上衣
; F. MIUCO2018秋冬新款棒球服设计元素绣花拼色休闲收腰连衣裙潮
; G. 日韩国气质几何耳钉女 简约时尚仿珍珠耳环耳坠个性欧美潮耳饰品
; H. 晶咕定制黑色皮短裤女夏款高腰高腰阔腿裤外穿宽松显瘦chic裤子潮
; I. 日着原创设计2018夏季新款 黑色解构宽松阔腿裤女休闲裤
; J. 法式少女高跟鞋细跟2019春季新款网红性感气质百搭尖头浅口单鞋女
"
pog,12066,11107,H,D,F,0,0,both_fail,False,7,True,F,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[15940, 42805]","[5065, 21933, 48057, 38688, 3675, 46848, 28766, 11107, 13783, 48544]","[5065, 21934, 48057, 38688, 3675, 46848, 28767, 11107, 13784, 48544]","The partial outfit consists of a necklace and a pair of elegant, retro-style leather shoes. Candidate F (a stylish chain-strap shoulder bag) complements this feminine and fashionable ensemble better than the other options, which include redundant shoes (B, C), casual hats (A, G), or unrelated items like a men's watch (E) or a leather jacket (I). Candidate F also has the highest BI-GCN similarity score (0.1828) among the options.","1. YINGYING 秋冬新款 时尚五角星百搭项链颈链
; 2. 爱知季尖头单鞋高跟鞋女细跟新款春秋v口真皮浅口女巫复古奶奶鞋
","A. 帽子女夏季文艺字母刺绣渔夫帽男韩版潮人百搭遮阳帽休闲学生盆帽
; B. 鞋子女鞋秋冬季2017新款潮马丁靴子加绒韩版百搭英伦风短靴女粗跟
; C. 2019春季韩版真皮粗跟浅口奶奶鞋女百搭软皮复古单鞋学生休闲鞋潮
; D. TKSTYLEACC 高级感网红时尚耳坠个性夸张满钻长款气质流苏耳环女
; E. 阿帕琦手表男士机械表男表全自动镂空运动潮流学生时尚防水特种兵
; F. 古伊萱2019春季新款时尚潮女韩版ins网红同款单肩斜挎链条小方包
; G. HATSUP55克的极轻渔夫帽拉菲草帽女夏天沙滩帽日常出游折叠沙滩帽
; H. 酒神包单肩包女小包链条包刺绣包包ins斜跨包复古上新质感小方包
; I. 2019春秋韩版显瘦百搭学生pu皮衣女短款机车服小夹克帅气高腰外套
; J. ◆MUGU◆裤子女秋冬2018新款韩版锥形加厚高腰系带针织休闲萝卜裤
"
pog,12144,14788,C,C,C,1,1,both_success,False,9,True,I,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,bi_lightgcn_similarity,high,"[41663, 7765]","[32429, 9313, 14788, 951, 12942, 26073, 28529, 33343, 8171, 27085]","[32429, 9313, 14788, 951, 12942, 26073, 28529, 33343, 8171, 27084]","The partial outfit consists of men's streetwear (sweatpants and a sweatshirt). Option C is a men's winter jacket (oversize, workwear style), which is stylistically consistent with the streetwear theme of the existing items. Other options are primarily women's clothing or accessories that do not fit the gender or style profile.","1. 马切达原创冬季复古运动卫裤束脚裤潮流宽松加绒加厚小脚休闲裤男
; 2. BJHG欧美街头宽松纯色字母刺绣小高领卫衣潮男青年个性打底衫上衣
","A. 星期六春秋商场同款羊皮浅口尖头猫跟细中跟时装女单鞋SS73111806
; B. uti尤缇冬季欧美风时尚街头个性剪裁开叉拉链半身裙短裙针织裙女
; C. 二十八间冬季潮牌oversize加厚 情侣装棉衣ins工装棉服chic外套男
; D. 横款托特包软皮女包真皮简约休闲单肩包黑色头层牛皮百搭复古大包
; E. 日着原创设计2018冬季新款 黑白竖条纹不规则打褶半身裙女长款
; F. 冬季双面穿原宿小棉衣女短款宽松棒球服chic棉服潮ins外套面包服
; G. 【13C】2017冬季新款简约宽松连帽保暖印花长袖加绒卫衣女FO16
; H. 春装2019款女法式复古裙过膝山本超仙两件套很仙的法国小众连衣裙
; I. 原创设计森女部落高腰牛仔裤女阔腿裤显瘦宽松背带裤chic韩风裤子
; J. 青蔷薇2018秋冬季新款灯芯绒背带裙女中长款chic原宿风复古连衣裙
"
pog,12361,26154,A,B,I,0,0,both_fail,False,6,True,,,,,,,medium,[32117],"[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]","[26154, 28539, 21190, 4960, 37286, 21853, 1654, 3688, 41203, 39434]","The partial outfit consists of Xtep casual sneakers, which are unisex/casual footwear. Option I (men's casual joggers) is a highly complementary clothing item for a casual, sporty outfit. Other options are either redundant (another pair of shoes, H), gender-mismatched (women's specific items like D, E, F, G, J), or less stylistically cohesive (A is a sweatshirt, but I provides a more complete 'casual outfit' look with the sneakers).","1. 特步板鞋休闲鞋正品年春季时尚运动鞋情侣潮流潮流情侣款小白鞋
","A. AK男装 新款都市特工袖子印花圆领套头青年休闲卫衣上衣男潮
; B. 【特价】新款立体裁剪毛呢锥形束脚裤加厚休闲裤男宽松小脚哈伦裤
; C. 秋冬复古芝麻街潮牌毛线帽瓜皮帽针织帽男女休闲百搭嘻哈潮流冷帽
; D. 网红同款超高腰牛仔裤女春不规则撕边小脚裤显瘦修身破洞九分裤潮
; E. 手拿包包女2019春夏新款潮韩版斜挎包时尚简约单肩链条菱格信封包
; F. 原创真皮女包简约牛皮大容量女士大包包文艺单肩包托特包2019新款
; G. queenhot 拯救小短腿 基本款弹力显瘦大长腿黑色打底裤
; H. 西遇女鞋春秋季新款牛皮透气圆头系带平底低帮休闲滑板鞋女小黑鞋
; I. 春秋潮流男士束脚裤青少年日系宽松小脚裤休闲裤美式收口哈伦裤男
; J. 罗马防水台透明高跟鞋凉鞋子2018夏季新款女水晶粗跟女鞋33-40码
"
pog,12394,6314,C,C,C,1,1,both_success,False,8,True,E,0,fail_to_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,medium,"[1142, 47550]","[22174, 21819, 6314, 20870, 5993, 32430, 34460, 34886, 23366, 7167]","[22174, 21818, 6314, 20870, 5993, 32430, 34459, 34886, 23366, 7167]","The partial outfit consists of loose-fitting jeans and a stylish bag. Option C (a loose-fitting striped shirt) complements the 'Hyuna-style' (泫雅风) aesthetic mentioned in the jeans description, and it has the highest `ui_lightgcn_similarity` score (0.985), indicating strong compatibility with the existing items in the user's interaction history.","1. LEIYU宽松直筒阔腿泫雅牛仔裤女浅色夏季显瘦复古高腰拖地长裤子
; 2. 高级感洋气小ck亮片限定星空百搭小包包女2019新款质感链条斜挎包
","A. 套头针织衫女 香影2018春装新款时尚字母刺绣小立领修身显瘦上衣
; B. 韩版尖头单鞋2018秋季新款高跟鞋女鞋细跟百搭猫跟伴娘鞋红色婚鞋
; C. dwe shop条纹衬衫女慵懒风复古设计感上衣长袖宽松泫雅韩版衬衣夏
; D. 2018新款韩版平底加绒毛毛鞋女冬棉鞋厚底甜美兔毛豆豆鞋港风鞋子
; E. 回力帆布鞋男夏季男鞋子韩版百搭低帮板鞋男休闲鞋布鞋平底小白鞋
; F. Matnut Artery低帮经典款冈山vintage硫化滑板帆布休闲鞋男1970s
; G. 米莱达2018秋季新款中长款百褶裙女时尚休闲韩版过膝网纱半身裙子
; H. 达芙妮女鞋2017冬新款小白鞋百搭厚底韩版板鞋休闲真皮韩范儿白鞋
; I. 奶兔星球-自制 日系连帽毛呢外套女长款2018新款冬季呢子大衣 2色
; J. 韩都衣舍2018春装新款女装韩版字母印花宽松长袖圆领T恤EJ9584玎
"
pog,12685,40963,F,B,C,0,0,both_fail,False,6,True,C,0,both_fail,metadata_fit,,metadata_fit,high,[47831],"[47549, 48203, 9908, 22301, 31895, 40963, 38053, 42187, 4158, 23625]","[47549, 48203, 9908, 22302, 31896, 40963, 38054, 42187, 4158, 23626]","The partial outfit consists of a pair of women's 'bean shoes' (flat, fur-lined loafers). Option C is the only candidate that is also a pair of women's flat shoes (fur-lined loafers), making it the most logical stylistic match for a bundle focused on footwear. The retrieved evidence also confirms a category match for Option C.","1. 豆豆鞋女秋冬加绒平底棉鞋2018新款可爱毛毛鞋真皮百搭一脚蹬女鞋
","A. 韩都衣舍2019夏装新款韩版女装宽松显瘦条纹五分袖衬衫MM9207煜
; B. im向自制 春装2018新款韩版直筒裤黑色百搭显瘦九分烟管西装裤女
; C. 戈美其2017秋季新款时尚毛毛鞋浅口休闲平底鞋尖头韩版复古单鞋女
; D. S家潮牌夏季裙子两件套法国小众套装裙仙女裙chic温柔纱裙连衣裙
; E. 马切达日系cargo工装裤男潮牌束脚魔术贴长裤春季宽松小脚休闲裤
; F. 范智乔 加厚复古加绒毛呢格子羊羔毛短款外套女冬小个子棒球服
; G. COCOBELLA复古格子西装裤英伦风女开叉微喇裤七分微喇裤PT450
; H. ins马丁靴女2018新款冬鞋子马靴加绒短筒靴子英伦风马丁鞋小短靴
; I. 红蜻蜓男鞋 2019春新款潮流运动皮鞋 休闲透气国潮鞋子男椰子悟道
; J. 春季韩版运动休闲鞋男时尚百搭板鞋潮流厚底增高鞋精神小伙小白鞋
"
pog,12722,38305,H,H,H,1,1,both_success,False,6,True,B,0,fail_to_success,metadata_fit|bi_lightgcn_similarity,,metadata_fit|bi_lightgcn_similarity,medium,"[18334, 10469]","[35386, 38613, 37840, 29709, 331, 21075, 33915, 38305, 24518, 14096]","[35385, 38613, 37840, 29710, 331, 21075, 33914, 38305, 24518, 14097]","The partial outfit consists of a pair of earrings and a long knitted sweater dress. To complete this outfit, a pair of boots (Option H) is the most stylistically appropriate choice for a fall/winter look, as it complements the sweater dress. While Option B has a category match (earrings), adding a second pair of earrings to an outfit that already includes one is redundant. Option H is the most logical fashion completion.","1. deessesicile夏日新款复古时髦几何圆环白蝶贝925银针耳环/耳钉
; 2. 套头毛衣女宽松中长款秋冬季2018新款韩版过膝打底针织毛线连衣裙
","A. 牛仔裤女装秋冬2018新款韩版高腰显瘦修身小脚裤港味复古chic裤子
; B. 花水木木手作日本进口螺旋耳夹唯美淡水珍珠耳环耳钉无耳洞包邮女
; C. linjou玲玖2017新款上衣小个子短款羊羔毛毛绒灯芯绒外套女加厚冬
; D. Polo衫中长款2018新款宽松显瘦学院风大红色连衣裙女学生T恤裙夏
; E. 【特价】BDCT 日系复古加绒加厚收口运动卫裤 冬季纯色宽松小脚哈
; F. 【钜惠折扣款】荷叶边雪纺半身裙女2018新款韩版中长款超仙裙子
; G. K家松紧腰垂感阔腿裤女长裤夏季薄款2019新款潮高腰宽松丝滑裤子
; H. 大叔家圆头粗跟短靴女2018新款秋冬高跟磨砂切尔西靴显瘦及踝靴潮
; I. 针织衫女装2019季冬季加厚长袖打底衫半高领套头修身紧身毛衣女
; J. 卡迪娜秋季款羊绒皮面革金属方扣流苏方头女单鞋KLL72208
"
pog,12823,44488,J,J,J,1,1,both_success,False,8,True,B,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,high,[42446],"[42383, 41521, 36925, 2122, 37929, 1056, 27408, 13534, 6896, 44488]","[42383, 41521, 36925, 2122, 37928, 1056, 27407, 13534, 6896, 44488]","The partial outfit consists of men's casual sneakers. Option J is the only candidate item that is explicitly described as men's clothing ('男潮男'), specifically casual trousers ('休闲裤子'), which complements the casual style of the sneakers. Other options are primarily women's clothing or accessories.","1. 莎莱茜夏季新款板鞋男士透明个性休闲鞋轻便潮流男鞋百搭夏天潮鞋
","A. 小谷粒牛仔裤女宽松韩版2019春新款哈伦裤港风花苞高腰老爹萝卜裤
; B. 春季新款女装2018春装韩版长款宽松显瘦天丝连衣裙风衣式气质长裙
; C. AudreyWang2017冬装新款欧美风拼色羊羔毛宽松加厚加绒夹克外套女
; D. 旗王真皮女包2019新款手工擦色鳄鱼纹链条小包单肩斜挎包女小方包
; E. 黑色裤子2018秋装新款韩版学生长裤显瘦高腰直筒小脚休闲打底裤女
; F. ZK抓绒PU皮短裤春款显瘦百搭阔腿休闲裤黑色裤子2018春装靴裤B
; G. 勿上热风春新款布鞋女 单鞋低帮平底可爱卡通休闲帆布鞋H14W7523
; H. 艺示单设计师品牌  针织毛线帽男 加厚秋冬潮牌 日系包头套头休闲
; I. 林珊珊2019春夏季仙女长裙印花雪纺衫上衣吊带套装连体裤女连衣裙
; J. BJHG欧美宽松吊裆压皱仿麂皮绒高街休闲裤子男潮男哈伦阔腿束脚裤
"
