dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog_dense,16896,1698,J,B,D,0,0,both_fail,False,6,True,F,0,both_fail,metadata_fit,,metadata_fit,medium,"[30611, 26118]","[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]","[8822, 24050, 7705, 22673, 23815, 3636, 24438, 16773, 28626, 1698]","The partial outfit consists of a pair of jeans and a striped shirt, which is a complete base outfit. To complete the look, an accessory like a handbag is the most logical addition. Option D (a stylish shoulder bag) complements the casual, chic style of the existing items better than adding another shirt (F) or redundant footwear.",1. 逸阳女裤2018春新款牛仔裤弹力九分铅笔裤女长裤显瘦小脚裤潮0076; 2. 【微瑕不退换】素木棉麻条纹衬衫大码chic上衣春装衬衣KK3084,A. 滕雨佳 双面呢大衣女连帽2018新款秋冬季毛呢外套中长款; B. SOOFYLIA 宴会鞋履 2018夏新款 一字带舒适性感露趾细高跟女凉鞋; C. gaga家2018春夏装新款A字渐变色网纱裙蓬蓬裙蛋糕裙半身裙长裙子; D. 港风小包包女2018秋冬新款潮磨砂撞色手提包复古百搭斜挎包小方包; E. 部分现货[王小毒]破晓方头金属方扣粗高跟两穿单鞋女18秋新款9.14; F. 韩都衣舍娜扎明星同款2018新款女装春装拼接格子衬衫女HO8681魭; G. 蕾丝仙女裙2019夏新款白色法国小众连衣裙套装裙两件套学生娃娃裙; H. VOLATILE新款舒适时尚厚底人字拖女夏季坡跟夹脚凉拖鞋防滑沙滩; I. 真皮水桶包女菱格链条包小包2018新款韩版头层牛皮女包单肩斜挎包; J. 稻草人女包时尚单肩斜挎包2019新款小清新春款女士小包包百搭夏天
pog_dense,16935,4549,D,D,D,1,1,both_success,True,10,False,,,,,,,high,"[14066, 25912]","[17054, 2342, 19402, 4549, 29917, 12182, 24128, 14974, 1709, 21389]","[17054, 2342, 19402, 4549, 29917, 12182, 24128, 14974, 1709, 21389]","The partial outfit consists of American retro-style casual joggers and Vans skate shoes, which are distinctly masculine, streetwear-oriented items. Option D (a men's mechanical watch) is the only item in the list that matches the gender and style profile of the existing outfit. The other options are primarily women's clothing, bags, or footwear.",1. BDCT 美式复古潮男字母刺绣束脚长裤 撞色拼接条纹青年休闲哈伦裤; 2. 首尔的米家★VANS AUTHENTIC男鞋女鞋灰色黑边滑板鞋VN0A38ENMR6,A. 2018流行包包小众特别原创意设计师森林系小包斜挎包秋冬可爱圆包; B. 2018新款短靴平底高跟鞋韩版百搭网红瘦瘦女靴冬季马丁靴粗跟靴子; C. MG小象娃娃领长袖连衣裙女中长款2018秋装新款宽松复古学生裙子潮; D. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; E. ◆SRK◆俏皮层叠荷叶边中长款蛋糕裙黄色高腰方领吊带连衣裙女; F. 迷你小包包女2019上新款潮韩版夏季单肩斜挎包百搭ins链条小方包; G. 艾丹妮真皮女包鳄鱼纹手提包大容量女包包2019新款时尚百搭斜挎包; H. 阿希哥同款新款手提包袋水貂毛皮草手拎包手袋包包女士手拿包B897; I. 花间裳/岸芷汀兰/复古淑女修身灯芯绒绣花长袖连衣裙2017秋冬新款; J. MG小象牛仔裤女秋季2018新款韩版高腰chic直筒裤不规则九分裤子潮
pog_dense,17015,11015,G,H,H,0,0,both_fail,False,7,True,G,1,success_to_fail,metadata_fit|bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[24847, 8791]","[2576, 26990, 24644, 30843, 511, 2923, 11015, 7717, 29276, 8419]","[2576, 26991, 24645, 30843, 511, 2923, 11015, 7717, 29277, 8419]","The partial outfit consists of accessories (earrings and a watch). Option H (a dress) has the highest BI co-occurrence signal (1) and the highest bi_lightgcn_similarity (0.96), indicating it is frequently bundled with these types of accessories in the training data, likely forming a complete elegant outfit.",1. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; 2. 美国代购Armani 阿玛尼手表女士玫瑰金镶钻钢带石英女腕表AR1909,A. S925银韩国耳钉女气质简约锆石五角星耳环礼物耳饰品网红时尚耳坠; B. Converse匡威1970s 三星标米白色高帮 低帮帆布鞋162062c 162053c; C. 2018新款网红老爹鞋女ins超火厚底运动鞋韩版原宿百搭山本智熏鞋; D. 初语2018秋季新款长袖宽松卫衣女薄蝙蝠袖个性印花圆领纯棉上衣; E. MOMENTHOME宽松牛仔裤女秋季2018新款高腰长裤复古chic开叉直筒裤; F. 欧洲站2019春季新款镶水钻板鞋女高帮鞋魔术贴厚底带钻休闲单鞋潮; G. 烫社交女鞋2019春新款米白色真丝细高跟鞋时尚宴会闪钻尖头单鞋; H. 伊华欧秀2019夏新款刺绣蕾丝连衣裙露肩高腰中长大摆复古初恋裙女; I. 小包包女2019新款复古马鞍包法国小众设计轻奢女包真皮简约斜挎包; J. 【断码清仓 不退不换】韩版2018新款套趾简约罗马平底凉拖沙滩鞋
pog_dense,17034,22455,F,C,F,0,1,fail_to_success,True,10,True,F,1,both_success,bi_signal|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_signal|bi_lightgcn_similarity,ui_lightgcn_similarity,high,"[14390, 9860]","[16914, 14260, 15160, 6484, 30971, 22455, 12543, 7698, 3530, 23959]","[16914, 14260, 15160, 6484, 30971, 22455, 12543, 7698, 3530, 23959]","The partial outfit consists of a casual baseball cap and a casual hooded dress. Option F (white casual sneakers) has the highest BI co-occurrence count (44) and a strong BI LightGCN similarity score, indicating it is frequently paired with similar items in fashion bundles. Other options either have no co-occurrence data or are less stylistically appropriate for completing this specific casual outfit.",1. 帽子女春夏休闲百搭字母刺绣鸭舌帽米色白色防晒遮阳帽户外棒球帽; 2. 转线下2019春装新款女韩版宽松显瘦chic长袖连帽连衣裙RW7351瑒,A. 凉拖女夏外穿2019韩版新款平底时尚休闲拖鞋防滑真皮平跟百搭鞋拖; B. GENANX闪电潮牌休闲裤假两件运动潮流印花裤子男韩版小脚裤潮男; C. OOK 气质方形月光石长款流苏吊坠女耳坠耳环耳饰饰品  Melanie; D. 1118周日清仓下午3点-6点 低于成本 牛仔裤49元; E. 店主自留！重磅推荐超级轻便谁戴都好看的手工平顶遮阳日本草帽; F. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110; G. MG小象t恤女短袖韩范全棉衣服2018夏装新款一字领露肩小心机上衣; H. 玛玛绨2019夏季新款时尚亮片刺绣宽松直筒烂牛仔裤女破洞乞丐裤潮; I. （下）2019夏装新款宽松pphome裙子原宿风下衣失踪棉短袖连衣裙; J. 嘻哈高帮运动鞋女2019新款春韩版ulzzang原宿bf风厚底网红老爹鞋
pog_dense,17230,3594,F,E,F,0,1,fail_to_success,False,5,True,F,1,both_success,bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|bi_lightgcn_similarity,ui_lightgcn_similarity,high,"[19629, 24847]","[1810, 3565, 12411, 4986, 8304, 3594, 26713, 17415, 21042, 2081]","[1810, 3565, 12410, 4987, 8303, 3594, 26712, 17414, 21042, 2081]","Candidate F has the highest BI co-occurrence (2) and the highest BI LightGCN similarity (0.975), indicating a strong historical association with the items in the partial outfit (leggings and earrings).",1. 秋冬季2018新款打底裤加绒加厚裤裤子外穿保暖裤肉色光腿神器女装; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. CONVERSE匡威官方  All Star ' 70 高帮复古帆布 142334; B. X18秋冬 属于你的时装款 分层设计 羊毛呢A字裙半身裙 米虫爱吃米; C. 叙旧宽松休闲两色纯棉圆领短袖T恤女夏2018新款\有心追云\T2113; D. 日韩耳饰品简约气质圆牌大圈圈圆环吊坠耳环女个性不锈钢耳坠耳钉; E. 一力米灰2018秋冬季新款平底低跟短靴粗跟弹力绒面瘦瘦马丁靴子女; F. 一字扣带透明凉鞋女夏2018新款百搭高跟鞋露趾方头简约粗跟水晶鞋; G. ◆ANNA◆复古红色V领泡泡短袖连衣裙棉麻长裙小红裙女夏2018新款; H. MG小象中长款呢子外套女秋冬新款学生宽松2018流行收腰毛呢大衣潮; I. 打底裤高腰黑色紧身小脚港风裤子复古原宿学院风春秋外穿休闲女裤; J. 毛绒单鞋女2018新款冬季矮跟鞋子方头平底懒人鞋黑色有跟的毛毛鞋
pog_dense,17254,27117,J,B,B,0,0,both_fail,False,8,True,C,0,both_fail,metadata_fit|embedding_similarity,,metadata_fit|embedding_similarity,medium,"[11935, 10566]","[20597, 13863, 19355, 21041, 25226, 15513, 14964, 3497, 4932, 27117]","[20597, 13863, 19355, 21042, 25226, 15513, 14964, 3497, 4933, 27117]","The partial outfit consists of a pair of Mary Jane shoes and a velvet dress. While option C is a shoe, it is redundant to add another pair of shoes to an outfit that already has one. Option B (a stylish chain shoulder bag) is a complementary accessory that fits the aesthetic of a vintage velvet dress and Mary Jane shoes, providing a better stylistic balance for a complete outfit.",1. 【0】真美诗秋玛丽珍一字扣奶奶鞋YNM10CQ7; 2. 莉莉丝 原创春装新款复古丝绒吊带V领连衣裙两件套长袖蕾丝开叉黑,A. 贝雷帽女秋冬韩版日系百搭羊毛呢蓓蕾帽英伦甜美可爱南瓜画家帽子; B. Furla芙拉 女士Metropolis链条单肩斜挎包小方包小猪包女包BGZ7; C. Nine West/玖熙2018春季新款细跟通勤高跟鞋 尖头浅口时尚女单鞋; D. 打底裤高腰黑色紧身小脚港风裤子复古原宿学院风春秋外穿休闲女裤; E. 美美的夏夏 秋冬新款pu皮衣女潮短款时尚百搭修身韩版马甲外套女; F. 秋冬中长款过膝羊毛呢子大衣高冷系气质女装流行羊驼绒外套港味厚; G. 小优家XIAOYOUBAG几何包小圆包女斜挎包2018新款百搭单肩包链条包; H. 拉夏贝尔针织开衫女拉贝缇春2018新款宽松镂空长袖黑色毛衣外套; I. 2018新款中跟后拉链加绒短靴冬马毛马丁靴时尚潮鞋韩版百搭女靴子; J. 山水集 2019新款手工原创复古时尚手提邮差真皮单肩斜挎女剑桥包
pog_dense,17457,25392,H,C,C,0,0,both_fail,False,7,False,,,,,,,medium,"[21030, 24847, 27525]","[9746, 5058, 24953, 10524, 16024, 2669, 18809, 25392, 16770, 26835]","[9747, 5059, 24953, 10524, 16024, 2669, 18809, 25392, 16770, 26836]","The partial outfit consists of summer-themed items: flat sandals, pearl earrings, and a small chain bag. Option C (a dress) is a complete clothing piece that fits the summer, feminine, and 'high-end' aesthetic established by the existing accessories and footwear, whereas the other options are either redundant bags (D, J), inappropriate footwear (F, I), or seasonal mismatches (B, E, G).",1. ROCKY BEAR/洛克熊水钻罗马凉鞋女夏2019新款夹脚度假沙滩平底鞋; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; 3. 夏季高级感包包女2019新款小ck女包网红质感迷你链条斜挎小包春款,A. ◆MUGU◆2018春夏装新款白色短袖t恤女韩版上衣字母印花打底衫女; B. MG小象假两件风衣女中长款秋季2018新款韩版宽松chic休闲港风外套; C. 气质喇叭袖娃娃领蝴蝶结连衣裙女中长款荷叶边A字裙2019春季新款; D. 半坡真皮女包2017春夏新品真皮时尚撞色链条包单肩斜挎小包女; E. 张贝贝ibell夏季2018新款不规则防晒格纹衬衫ins超火的薄衬衣外套; F. map/keds经典款休闲女鞋学院风圆头系带小白鞋松糕厚底甜美帆布鞋; G. 春季的老连接 2018新款女春韩版宽松显瘦假两件学生打底RW7722瑒; H. AGATHA 925银简约气质圆形小狗项链闪石吊坠锁骨链甜美可爱饰品女; I. 人本女鞋黑色松糕帆布鞋女厚底内增高小白鞋韩版百搭布鞋白色球鞋; J. 19新款小牛皮classic box豆腐包复古锁扣小方包单肩斜挎空姐包女
pog_dense,17464,18915,F,E,F,0,1,fail_to_success,True,10,True,F,1,both_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|bi_lightgcn_similarity,embedding_similarity|ui_lightgcn_similarity,high,"[4549, 14694]","[27096, 10787, 17268, 12269, 549, 18915, 24920, 18807, 5389, 1841]","[27096, 10787, 17268, 12269, 549, 18915, 24920, 18807, 5389, 1841]","The partial outfit consists of a men's watch and a men's t-shirt. Candidate F (VANS sneakers) is a men's footwear item that complements the casual, street-style aesthetic of the outfit. It has the highest BI co-occurrence signal (2) and the highest bi_lightgcn_similarity score, indicating a strong historical association with the items in the bundle.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 二十八间夏季男装欧美街头蝙蝠袖印花短袖潮流宽松纯棉上衣男T恤,A. 春季连衣裙女2019新款名媛气质针织毛衣裙过膝宽松中长款加厚裙子; B. 【吕小布】2018新款秋冬季机车靴英伦风短靴女真皮平底高帮马丁靴; C. 亮丝小清新毛衣女2018新款甜美宽松连帽套头慵懒中长款韩版针织衫; D. KJP珍珠手链女美国进口欧美时尚网红甜美海洋风创意船锚礼物饰品; E. 回力帆布鞋男低帮男鞋春季2019新款布鞋小白鞋板鞋男鞋子男潮鞋; F. VANS范斯经典款男鞋女鞋黑白低帮Old Skool休闲滑板鞋VN-0D3HY28; G. 红色包包女2019新款韩版百搭潮时尚小方包chic链条单肩斜挎酒神包; H. MALI/2018秋冬新款连帽修身羊驼毛毛衣慵懒风休闲针织开衫外套女; I. 网红雪梨同款小香风毛呢包流苏手拿包秋冬毛毛包包2018新款女包大; J. 宽松坠感阔腿裤女秋冬直筒韩版粉色学生初恋裤2018新款时尚裤子
pog_dense,17587,8651,D,D,G,1,0,success_to_fail,False,7,True,C,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[5509, 4740]","[25102, 9183, 30765, 8651, 30057, 10804, 18815, 13459, 10990, 25094]","[25101, 9184, 30765, 8651, 30057, 10804, 18814, 13459, 10990, 25094]","The partial outfit consists of a watch and jeans. Option G (a stylish shoulder bag) is a highly complementary accessory that fits the casual, trendy aesthetic established by the watch and jeans. It also has the highest 'bi_lightgcn_similarity' score (0.846) among the candidates, suggesting a strong stylistic association in the training data.",1. 天王表正品时尚潮流腕表男士皮带手表简约休闲石英表GS3874; 2. 夕蒙 新款高腰牛仔裤女宽松阔腿显瘦复古洗水蓝直筒拖地裤长裤子,A. 简约手工编织女包泰国草编包文艺藤编包复古手提水桶包时尚单肩包; B. 梅子熟了 港味复古小清新雪纺吊带背心短款上衣女chic2018春款; C. 用心推荐！客供新型纱  超有范  飘逸双插兜及踝半裙; D. 夕蒙 自制夏装新款简约线条套头针织衫女短袖上衣修身显瘦打底衫; E. @看了又看 特 环保无染色 空气层羊绒双面短款大衣女阔型毛呢外套; F. Fanci 范琦925银四叶草项链锁骨链女新款吊坠情侣生日礼物送女友; G. 上新质感包包女包新款2019韩版时尚ins超火宽肩带单肩百搭斜挎包; H. Mell白玉 夏天简约小清新可爱轻巧百搭ins树脂耳饰环夹无耳洞女; I. 韩国迷你爱心花朵皇冠蝴蝶结耳钉女套装组合日常精致小巧耳饰R973; J. 【下架】高腰秋季打底裤女外穿薄款显瘦长裤黑色弹力小脚铅笔
pog_dense,17687,6510,B,F,B,0,1,fail_to_success,True,10,True,G,0,fail_to_success,bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|bi_lightgcn_similarity,ui_signal|embedding_similarity|ui_lightgcn_similarity,medium,"[11036, 30641]","[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]","[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]","Candidate B (a stylish handbag) has the highest BI co-occurrence (2) and the highest bi_lightgcn_similarity (0.9903), indicating a strong historical association with the boots and beret in the bundle. While G has high UI overlap, B's stronger co-occurrence signal makes it a more likely accessory to complete the outfit.",1. 2018新款春秋冬平底小短靴女网红切尔西女靴子裸靴女鞋马丁靴瘦瘦; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. BINBIN复古名媛气质春装2018新款女长袖蕾丝拼接假两件格子连衣裙; B. ins超火包小包包女2018新款潮韩版百搭斜挎包复古港风时尚手提包; C. 陈太太坠感金丝绒阔腿裤子女春2019新款复古直筒宽松休闲高腰长裤; D. 衬衫女五分袖纯色收腰衣香丽影2018秋装新款韩版时尚腰封修身上衣; E. LR女鞋Luxury Rebel会员专享价99元秒杀（不支持退款退换货）; F. 2018冬新款仿羊羔毛驼色泰迪熊毛绒大衣女中长款宽松加厚毛毛外套; G. 雪纺碎花半身裙女春秋季裙子2019新款百褶裙中长款加绒高腰a字裙; H. 短袖T恤+花朵吊带时尚连衣裙两件套; I. 春装2018新款女装潮韩版毛衣针织连衣裙秋冬季内搭打底长裙子修身; J. 马克华菲针织衫男装毛衣2018冬季新款纯棉圆领纯色简约秋冬打底衫
pog_dense,17881,30641,E,A,E,0,1,fail_to_success,True,10,True,E,1,both_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[3425, 24345]","[1593, 11245, 5850, 25157, 30641, 6315, 1197, 17414, 15628, 18736]","[1593, 11245, 5850, 25157, 30641, 6315, 1197, 17414, 15628, 18736]","The partial outfit consists of a winter cotton coat and boots. Option E (a wool beret) is a highly appropriate winter accessory that complements the outfit. Furthermore, the retrieval evidence shows a strong positive BI co-occurrence signal (7) and a high bi_lightgcn_similarity score (0.854), indicating it is frequently bundled with similar items.",1. MG小象中长款加厚棉衣女2018冬季新款宽松原宿棉袄学生休闲棉服潮; 2. 2018冬季新款短筒马丁靴平底女靴网红春秋小短靴女瘦瘦靴粗跟靴子,A. 韩国港味宽松高腰阔腿裤女秋季chic松紧直筒西裤长裤灰色休闲裤; B. 韩都衣舍2018新款女装春装韩版高腰型牛仔裙半身裙MR7571汩0; C. 夏莫卡白色西装裤锥形直筒裤高品质宽松显瘦阔腿裤女2019春夏K55; D. 街舞运动裤女港风ins超火的嘻哈宽松怪味少女直筒休闲爵士裤子潮; E. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; F. 露肩荷叶边吊带连衣裙蛋糕裙长裙女巴厘岛海边沙滩度假仙女裙子夏; G. 滕雨佳 小衫女2018新款春款喇叭袖雪纺衫上衣宽松衬衣仙女打底衫; H. MG小象中长款呢子外套女秋冬新款学生宽松2018流行收腰毛呢大衣潮; I. 沈太太S925纯银耳环女气质韩国简约小五角星淡水珍珠贝壳耳坠耳钩; J. TEENLADY原创欧洲站铆钉菱格链条包2018新款五角星水桶包斜挎手提
pog_dense,18024,24876,E,E,E,1,1,both_success,True,10,True,E,1,both_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|bi_lightgcn_similarity,embedding_similarity|ui_lightgcn_similarity,high,"[4549, 13598]","[601, 5361, 27146, 20004, 24876, 24404, 26122, 29605, 26189, 24512]","[601, 5361, 27146, 20004, 24876, 24404, 26122, 29605, 26189, 24512]","The partial outfit consists of men's items (a watch and casual sneakers). Candidate E is the only item in the list that is also a men's clothing item (a sweatshirt), and it has the highest BI co-occurrence signal (2) and the highest BI LightGCN similarity score, indicating a strong historical association with the items in the bundle.",1. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表; 2. 春季2019新款男士休闲鞋运动板鞋韩版潮流鞋子百搭黑色皮鞋男夏季,A. 新款东北冬季韩版时尚轻便保暖加绒防水防滑雪地靴女棉鞋短筒棉靴; B. 情侣一对戒指定制创意雕刻字纯银男女开口简约学生照片礼物首饰品; C. 冬装上衣甜美长袖毛呢外套毛领装饰麂皮绒chic呢子大衣中长款女-; D. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; E. 马切达春季男装日系复古创意撞色拼接卫衣青年圆领宽松套头上衣潮; F. 迷你小包包2018新款潮韩版简约百搭chic单肩斜挎少女包ins豆腐包; G. 热风2018夏季新款休闲复古松糕女鞋百搭厚底女士凉鞋H59W8601; H. 韩都衣舍2018韩版女装秋装新款系带显瘦荷叶边长袖连衣裙JN7654埕; I. 范思蓝恩黄色雪纺衬衫女设计感小众韩版灯笼袖很仙的上衣洋气衬衣; J. 高跟凉鞋女防水台女式真皮镂空水钻夏季新款33小码厚底粗跟鱼嘴鞋
pog_dense,18039,5863,B,B,B,1,1,both_success,False,9,False,,,,,,,high,"[7459, 4549]","[29661, 5863, 22831, 13879, 19660, 18053, 21330, 27352, 11210, 5142]","[29661, 5863, 22831, 13879, 19660, 18052, 21330, 27352, 11210, 5142]","The partial outfit consists of items for men (men's casual pants and a men's mechanical watch). Option B is a men's T-shirt, which matches the gender and style (Japanese retro/casual) of the existing items. All other options are women's clothing or footwear.",1. 马切达原创日系复古纯色剪裁休闲裤简约欧美风收口束脚裤男士布裤; 2. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表,A. suitor牛仔裤基础款女水洗2019春装新款修身高腰卷边九分裤; B. 马切达秋季宽松圆领薄款打底衫男青年套头tee日系复古休闲做旧T恤; C. 【重复】嘉里奥新款真皮女单肩斜挎包 迷你潮流小猪包包马鞍包; D. superelephant2017秋冬新款方扣水钻一字拖时尚平底毛毛拖鞋外穿; E. 麻霖文艺原创棉麻女装2019春夏款清新印花轻薄苎麻连衣裙长裙; F. 爬梯女鞋2018欧美冬新款透明PVC性感女靴尖头粗跟高跟时尚长筒靴; G. 足伊妮短靴女靴子马丁靴粗跟裸靴加绒袜靴2018新款韩版百搭袜子鞋; H. 欧洲站2019春季新款松糕鞋女真皮厚底徽章小白鞋系带运动休闲鞋潮; I. 连衣裙女2019春装新款法式小众拼色百褶背心裙配荷叶边衬衫两件套; J. FENDAS不规则假两件中长款宽松休闲露肩chic牛仔衬衫马甲上衣女夏
pog_dense,18195,19253,A,F,A,0,1,fail_to_success,True,10,True,J,0,fail_to_success,bi_signal|embedding_similarity,,embedding_similarity,medium,"[23310, 13625]","[19253, 8016, 15384, 29105, 2120, 1237, 11080, 3946, 9829, 5651]","[19253, 8016, 15384, 29105, 2120, 1237, 11080, 3946, 9829, 5651]","The partial outfit consists of a casual white T-shirt and white sneakers, which represents a casual, youthful, and feminine style. Option A (a transparent jelly bag) is a popular fashion accessory that complements this casual, 'ins-style' aesthetic. Furthermore, the retrieval evidence shows a positive BI co-occurrence signal (bi_signal: 1) for option A, suggesting it is frequently bundled with similar items.",1. MG小象白色T恤女短袖闺蜜装夏季纯棉体恤衣服荷叶边不规则上衣潮; 2. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501,A. 拉菲斯汀2018新款透明包包女手提袋透明购物袋果冻包女ins超火包; B. 裸色高跟鞋女粗跟春季2019新款韩版尖头百搭绑带学生春款少女单鞋; C. Nike耐克男鞋2019夏秋季新款黑武士运动鞋跑鞋飞线鞋子网面跑步鞋; D. 设计师品牌低帮休闲街头潮流透气舒适真牛皮运动板鞋球鞋男女鞋; E. 原形 加厚夹棉保暖外套 2019春新款女装韩版军工装连帽风衣; F. 秋装女2018新款韩版高腰木耳边宽松牛仔半身裙学生ulzzangA字裙; G. 小脚！Mbbcar欧美西海岸原宿潮重磅洗水黑牛赤耳丹宁牛仔裤718A; H. cheeseY韩版T恤女夏季2019新款粉色交叉V领短款高腰修身露脐上衣; I. 冬装2018新款东大门羽绒棉服女中长款过膝棉衣加厚棉袄冬季外套女; J. 韩国镀18k玫瑰金戒指love项链女锁骨链简约双环指环吊坠情侣饰品
pog_dense,18241,13625,E,E,A,1,0,success_to_fail,True,10,True,I,0,both_fail,metadata_fit|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,medium,"[4245, 2952]","[1082, 3372, 21354, 10540, 13625, 29941, 18316, 27296, 1572, 8478]","[1082, 3372, 21354, 10540, 13625, 29941, 18316, 27296, 1572, 8478]","The partial outfit consists of a loose, hip-hop style long-sleeve t-shirt and wide-leg sports pants, which align with a casual, loose-fitting aesthetic. Option A (a loose, wide-leg casual pant) matches the category and style profile of the existing items better than the other options, which include formal shoes, skirts, or items with poor category fit.",1. 2018早春上衣学生丧系衣服女怪味宽松韩版原宿港风t恤嘻哈bf长袖; 2. 逸阳女裤2019春季新款校服裤开叉侧边条宽松直筒阔腿运动裤子0234,A. 秘密盒子 回顾经典新款高腰简约通勤时尚宽松阔腿裤长裤休闲裤女; B. 婚鞋女2019新款新娘鞋红色水钻方扣高跟鞋女细跟黑色绸缎尖头单鞋; C. 三彩2018春装新品 松紧高腰修身显瘦宽松A字阔腿裤短裤休闲裤女; D. 黑色打底裤袜2017秋冬季新款韩版百搭学生防走光高腰薄紧身外穿女; E. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501; F. 韩都衣舍2018韩版女装秋装新款宽松显瘦中长款毛呢外套NG9479茵; G. 2018秋冬尖头弹力袜子靴女袜鞋高跟靴子针织瘦瘦靴袜靴女细跟短靴; H. Teenie Weenie小熊装女短裙半身裙A字裙TTWH74T05B; I. GENANX闪电潮牌垮裤男秋季黑白条纹嘻哈束脚韩版吊裆裤男潮流宽松; J. 衣品乐原创大码宽松休闲松紧腰磨白破洞牛仔短裤女2019夏装新款
pog_dense,18245,26352,I,A,C,0,0,both_fail,True,10,True,,,,bi_signal|embedding_similarity,bi_signal,embedding_similarity,medium,"[14390, 5080]","[23057, 27141, 7648, 17913, 8061, 15048, 6033, 26974, 26352, 13930]","[23057, 27141, 7648, 17913, 8061, 15048, 6033, 26974, 26352, 13930]","The partial outfit consists of a casual baseball cap and casual canvas shoes, which suggests a relaxed, sporty, or student-style aesthetic. Option C (a canvas bag) is the most stylistically consistent accessory for this casual, everyday look. While other options like jewelry (H, J) or bags (B, F) are possible, the canvas bag aligns best with the 'casual/student' vibe established by the canvas shoes and baseball cap. Option I has a BI count, but it is a dress that does not fit the casual aesthetic of the existing items.",1. 帽子女春夏休闲百搭字母刺绣鸭舌帽米色白色防晒遮阳帽户外棒球帽; 2. Tweak特威克春夏女鞋基本款低帮帆布鞋 平底运动休闲板鞋全国包邮,A. 法式复古设计感小众红色夏季海边沙滩度假过膝长款气质连衣裙女; B. 2019新款亚克力闪粉包包液体透明包包女小方包单肩斜跨链条盒子包; C. 原创小众帆布包女单肩文艺小清新森系学生简约百搭条纹棉麻布袋; D. 【GP韩国正品】MLB棒球帽EXO明星同款春夏NY弯檐鸭舌帽LA男女帽子; E. 帽子女春夏韩版百搭棒球帽时尚防晒帽潮人遮阳帽出游太阳帽鸭舌帽; F. venuco真皮女包2019新款头层牛皮小方包女迷你单肩小包斜挎豆腐包; G. 衣品乐原创大码宽松加厚麂皮绒连帽外套胖MM女装中长款冬季Q947; H. 毛衣链长款百搭简约网红同款高档装饰毛衣项链女水晶吊坠挂件饰品; I. 老链接2018秋装新款女装灯笼袖长袖短款粉色时尚连衣裙短裙女嬛; J. 少女心ins耳环长款超仙气质爱心耳坠韩国红色心形螺旋耳夹式吊坠
